Date,year,month,day,SPX,MSFT,ret_spx,ret_msft
6/19/2001,2001,6,19,1212.579956,24.323456,0.003434127,0.006578829
6/20/2001,2001,6,20,1223.140015,25.078598,0.008708753,0.031045835
6/21/2001,2001,6,21,1237.040039,25.233953,0.011364213,0.006194724
6/22/2001,2001,6,22,1225.349976,24.869032,-0.009450028,-0.014461507
6/25/2001,2001,6,25,1218.599976,24.876265,-0.00550863,0.000290844
6/26/2001,2001,6,26,1216.76001,25.342358,-0.001509902,0.018736454
6/27/2001,2001,6,27,1211.069946,25.703663,-0.004676406,0.014256961
6/28/2001,2001,6,28,1226.199951,26.281765,0.012493089,0.022491036
6/29/2001,2001,6,29,1224.380005,26.3757,-0.001484216,0.003574151
7/2/2001,2001,7,2,1236.719971,25.508549,0.010078543,-0.03287689
7/3/2001,2001,7,3,1234.449951,25.461594,-0.001835517,-0.001840755
7/5/2001,2001,7,5,1219.23999,24.753418,-0.012321246,-0.027813498
7/6/2001,2001,7,6,1190.589966,23.868212,-0.023498265,-0.03576096
7/9/2001,2001,7,9,1198.780029,23.73452,0.006878995,-0.005601257
7/10/2001,2001,7,10,1181.52002,23.297333,-0.014397978,-0.01841988
7/11/2001,2001,7,11,1180.180054,24.027189,-0.001134104,0.031327878
7/12/2001,2001,7,12,1208.140015,25.869871,0.023691267,0.076691535
7/13/2001,2001,7,13,1215.680054,25.775925,0.006241031,-0.003631483
7/16/2001,2001,7,16,1202.449951,25.718121,-0.010882882,-0.002242558
7/17/2001,2001,7,17,1214.439941,25.94936,0.009971301,0.008991287
7/18/2001,2001,7,18,1207.709961,25.497721,-0.005541633,-0.01740463
7/19/2001,2001,7,19,1215.02002,26.220346,0.006052827,0.028340768
7/20/2001,2001,7,20,1210.849976,24.995499,-0.003432078,-0.046713609
7/23/2001,2001,7,23,1191.030029,24.240356,-0.016368623,-0.030211159
7/24/2001,2001,7,24,1171.650024,23.962147,-0.016271634,-0.0114771
7/25/2001,2001,7,25,1190.48999,24.381275,0.016079858,0.017491254
7/26/2001,2001,7,26,1202.930054,24.059702,0.010449533,-0.013189343
7/27/2001,2001,7,27,1205.819946,23.655037,0.002402377,-0.016819202
7/30/2001,2001,7,30,1204.52002,23.774265,-0.001078043,0.00504028
7/31/2001,2001,7,31,1211.22998,23.91518,0.00557065,0.005927207
8/1/2001,2001,8,1,1215.930054,24.016348,0.003880414,0.004230284
8/2/2001,2001,8,2,1220.75,24.370428,0.003963999,0.014743291
8/3/2001,2001,8,3,1214.349976,24.168098,-0.005242698,-0.008302275
8/6/2001,2001,8,6,1200.47998,23.893497,-0.011421745,-0.011362127
8/7/2001,2001,8,7,1204.400024,23.972979,0.003265397,0.003326512
8/8/2001,2001,8,8,1183.530029,23.434637,-0.017328126,-0.0224562
8/9/2001,2001,8,9,1183.430054,23.488823,-8.44719E-05,0.002312218
8/10/2001,2001,8,10,1190.160034,23.673098,0.005686842,0.007845221
8/13/2001,2001,8,13,1191.290039,23.785107,0.000949456,0.004731489
8/14/2001,2001,8,14,1186.72998,23.373211,-0.003827833,-0.017317391
8/15/2001,2001,8,15,1178.02002,22.834856,-0.007339462,-0.023032993
8/16/2001,2001,8,16,1181.660034,23.347925,0.003089942,0.022468677
8/17/2001,2001,8,17,1161.969971,22.357925,-0.016663052,-0.042402055
8/20/2001,2001,8,20,1171.410034,22.654205,0.008124188,0.013251677
8/21/2001,2001,8,21,1157.26001,21.96048,-0.01207948,-0.03062235
8/22/2001,2001,8,22,1165.310059,21.91712,0.006956128,-0.001974456
8/23/2001,2001,8,23,1162.089966,21.360704,-0.002763293,-0.025387277
8/24/2001,2001,8,24,1184.930054,22.419348,0.01965432,0.049560352
8/27/2001,2001,8,27,1179.209961,22.513294,-0.004827368,0.004190398
8/28/2001,2001,8,28,1161.51001,21.946035,-0.015010008,-0.025196624
8/29/2001,2001,8,29,1148.560059,21.768986,-0.011149238,-0.008067471
8/30/2001,2001,8,30,1129.030029,20.57305,-0.017003926,-0.054937607
8/31/2001,2001,8,31,1133.579956,20.612793,0.004029943,0.001931799
9/4/2001,2001,9,4,1132.939941,20.269545,-0.000564596,-0.016652183
9/5/2001,2001,9,5,1131.73999,20.862101,-0.001059148,0.029233809
9/6/2001,2001,9,6,1106.400024,20.240641,-0.022390272,-0.029788946
9/7/2001,2001,9,7,1085.780029,20.016632,-0.018637016,-0.011067288
9/10/2001,2001,9,10,1092.540039,20.804285,0.006225948,0.039349927
9/17/2001,2001,9,17,1038.77002,19.116966,-0.049215605,-0.081104397
9/18/2001,2001,9,18,1032.73999,19.626417,-0.005804971,0.026649156
9/19/2001,2001,9,19,1016.099976,19.463829,-0.016112491,-0.008284141
9/20/2001,2001,9,20,984.539978,18.340151,-0.031059934,-0.0577316
9/21/2001,2001,9,21,965.799988,17.960772,-0.01903426,-0.020685708
9/24/2001,2001,9,24,1003.450012,18.791779,0.038983252,0.046267889
9/25/2001,2001,9,25,1012.27002,18.53525,0.008789683,-0.013651129
9/26/2001,2001,9,26,1007.039978,18.163107,-0.005166647,-0.020077582
9/27/2001,2001,9,27,1018.609985,18.051096,0.011489124,-0.006166952
9/28/2001,2001,9,28,1040.939941,18.488287,0.021921988,0.024219637
10/1/2001,2001,10,1,1038.550049,18.712297,-0.002295898,0.01211632
10/2/2001,2001,10,2,1051.329956,19.167547,0.012305528,0.024328921
10/3/2001,2001,10,3,1072.280029,20.316519,0.01992721,0.059943612
10/4/2001,2001,10,4,1069.630005,20.392393,-0.002471392,0.003734596
10/5/2001,2001,10,5,1071.380005,20.85487,0.00163608,0.022678898
10/8/2001,2001,10,8,1062.439941,20.970493,-0.008344438,0.005544173
10/9/2001,2001,10,9,1056.75,19.713133,-0.005355541,-0.059958533
10/10/2001,2001,10,10,1080.98999,20.056376,0.022938245,0.017411895
10/11/2001,2001,10,11,1097.430054,20.349035,0.015208341,0.014591819
10/12/2001,2001,10,12,1091.650024,20.370708,-0.005266878,0.001065063
10/15/2001,2001,10,15,1089.97998,20.97772,-0.001529835,0.029798277
10/16/2001,2001,10,16,1097.540039,21.118628,0.006935961,0.006717031
10/17/2001,2001,10,17,1077.089966,20.244257,-0.018632644,-0.041402832
10/18/2001,2001,10,18,1068.609985,20.504402,-0.007873048,0.012850311
10/19/2001,2001,10,19,1073.47998,20.919907,0.004557318,0.020264185
10/22/2001,2001,10,22,1089.900024,21.736467,0.015296088,0.039032678
10/23/2001,2001,10,23,1084.780029,21.83403,-0.004697674,0.004488448
10/24/2001,2001,10,24,1085.199951,22.155594,0.000387103,0.014727652
10/25/2001,2001,10,25,1100.089966,22.603621,0.013720988,0.020221846
10/26/2001,2001,10,26,1104.609985,22.473551,0.004108772,-0.005754388
10/29/2001,2001,10,29,1078.300049,21.548592,-0.023818304,-0.04115767
10/30/2001,2001,10,30,1059.790039,21.273996,-0.017165918,-0.012743106
10/31/2001,2001,10,31,1059.780029,21.010235,-9.44527E-06,-0.012398282
11/1/2001,2001,11,1,1084.099976,22.343473,0.022948108,0.063456596
11/2/2001,2001,11,2,1087.199951,22.1845,0.002859492,-0.007114964
11/5/2001,2001,11,5,1102.839966,22.860149,0.014385592,0.030455904
11/6/2001,2001,11,6,1118.859985,23.405733,0.01452615,0.023866161
11/7/2001,2001,11,7,1115.800049,23.214228,-0.002734869,-0.00818197
11/8/2001,2001,11,8,1118.540039,23.275656,0.002455628,0.002646136
11/9/2001,2001,11,9,1120.310059,23.561089,0.001582438,0.012263156
11/12/2001,2001,11,12,1118.329956,23.770655,-0.00176746,0.00889458
11/13/2001,2001,11,13,1139.089966,24.533026,0.018563403,0.032071939
11/14/2001,2001,11,14,1141.209961,23.828463,0.00186113,-0.02871896
11/15/2001,2001,11,15,1142.23999,23.889889,0.000902576,0.002577841
11/16/2001,2001,11,16,1138.650024,23.756201,-0.003142917,-0.005596008
11/19/2001,2001,11,19,1151.060059,24.041636,0.010898902,0.012015179
11/20/2001,2001,11,20,1142.660034,23.629744,-0.007297643,-0.017132445
11/21/2001,2001,11,21,1137.030029,23.14197,-0.004927104,-0.020642373
11/23/2001,2001,11,23,1150.339966,23.38044,0.01170588,0.010304654
11/26/2001,2001,11,26,1157.420044,23.535797,0.00615477,0.006644742
11/27/2001,2001,11,27,1149.5,23.029968,-0.006842843,-0.0214919
11/28/2001,2001,11,28,1128.52002,22.690332,-0.018251396,-0.014747567
11/29/2001,2001,11,29,1140.199951,23.427414,0.010349777,0.032484408
11/30/2001,2001,11,30,1139.449951,23.199785,-0.000657779,-0.009716352
12/3/2001,2001,12,3,1129.900024,23.402111,-0.008381173,0.008721029
12/4/2001,2001,12,4,1144.800049,23.846529,0.01318703,0.018990509
12/5/2001,2001,12,5,1170.349976,24.605276,0.022318244,0.031817922
12/6/2001,2001,12,6,1167.099976,24.803999,-0.002776947,0.008076439
12/7/2001,2001,12,7,1158.310059,24.507734,-0.007531417,-0.011944243
12/10/2001,2001,12,10,1139.930054,24.229511,-0.015867949,-0.011352457
12/11/2001,2001,12,11,1136.76001,24.323456,-0.002780911,0.003877297
12/12/2001,2001,12,12,1137.069946,24.551086,0.000272649,0.009358456
12/13/2001,2001,12,13,1119.380005,23.944084,-0.015557478,-0.024724039
12/14/2001,2001,12,14,1123.089966,24.366821,0.0033143,0.017655175
12/17/2001,2001,12,17,1134.359985,24.923239,0.010034832,0.022835067
12/18/2001,2001,12,18,1142.920044,25.028017,0.007546157,0.004204028
12/19/2001,2001,12,19,1149.560059,25.107508,0.005809693,0.003176081
12/20/2001,2001,12,20,1139.930054,24.121119,-0.008377122,-0.039286615
12/21/2001,2001,12,21,1144.890015,24.402946,0.00435111,0.011683828
12/24/2001,2001,12,24,1144.650024,24.305395,-0.000209619,-0.003997509
12/26/2001,2001,12,26,1149.369995,24.453526,0.004123506,0.006094573
12/27/2001,2001,12,27,1157.130005,24.514952,0.006751533,0.002511949
12/28/2001,2001,12,28,1161.02002,24.522182,0.003361779,0.000294922
12/31/2001,2001,12,31,1148.079956,23.936857,-0.011145427,-0.023869205
1/2/2002,2002,1,2,1154.670044,24.22229,0.005740095,0.011924414
1/3/2002,2002,1,3,1165.27002,25.013559,0.009180091,0.032666977
1/4/2002,2002,1,4,1172.51001,24.894327,0.006213144,-0.004766695
1/7/2002,2002,1,7,1164.890015,24.771484,-0.006498874,-0.004934578
1/8/2002,2002,1,8,1160.709961,25.067759,-0.003588368,0.011960325
1/9/2002,2002,1,9,1155.140015,24.825684,-0.004798741,-0.009656827
1/10/2002,2002,1,10,1156.550049,25.031624,0.001220661,0.008295441
1/11/2002,2002,1,11,1145.599976,24.789551,-0.009467876,-0.009670687
1/14/2002,2002,1,14,1138.410034,24.738974,-0.006276137,-0.002040255
1/15/2002,2002,1,15,1146.189941,25.129181,0.006834011,0.015772966
1/16/2002,2002,1,16,1127.569946,24.522182,-0.016245122,-0.024155145
1/17/2002,2002,1,17,1138.880005,25.241184,0.010030472,0.029320474
1/18/2002,2002,1,18,1127.579956,23.882654,-0.009922072,-0.05382196
1/22/2002,2002,1,22,1119.310059,23.290108,-0.0073342,-0.024810727
1/23/2002,2002,1,23,1128.180054,23.029968,0.00792452,-0.011169549
1/24/2002,2002,1,24,1132.150024,23.340693,0.003518915,0.013492203
1/25/2002,2002,1,25,1133.280029,23.05164,0.000998105,-0.01238408
1/28/2002,2002,1,28,1133.060059,23.058874,-0.0001941,0.000313817
1/29/2002,2002,1,29,1100.640015,22.516903,-0.02861282,-0.023503793
1/30/2002,2002,1,30,1113.569946,22.708403,0.011747648,0.008504722
1/31/2002,2002,1,31,1130.199951,23.019131,0.014933956,0.013683393
2/1/2002,2002,2,1,1122.199951,22.63975,-0.007078394,-0.016481117
2/4/2002,2002,2,4,1094.439941,22.083332,-0.024737133,-0.024577038
2/5/2002,2002,2,5,1090.02002,22.094168,-0.004038523,0.000490687
2/6/2002,2002,2,6,1083.51001,21.823185,-0.005972377,-0.012264911
2/7/2002,2002,2,7,1080.170044,21.606401,-0.003082543,-0.009933655
2/8/2002,2002,2,8,1096.219971,21.913517,0.014858704,0.014214121
2/11/2002,2002,2,11,1111.939941,22.086941,0.01434016,0.007914019
2/12/2002,2002,2,12,1107.5,21.729246,-0.003992968,-0.016194864
2/13/2002,2002,2,13,1118.51001,22.336246,0.009941318,0.027934701
2/14/2002,2002,2,14,1116.47998,22.285664,-0.001814941,-0.00226457
2/15/2002,2002,2,15,1104.180054,21.761765,-0.011016701,-0.023508342
2/19/2002,2002,2,19,1083.339966,21.292063,-0.018873813,-0.021583819
2/20/2002,2002,2,20,1097.97998,21.642532,0.013513776,0.016460077
2/21/2002,2002,2,21,1080.949951,20.974104,-0.015510327,-0.030884926
2/22/2002,2002,2,22,1089.839966,20.952423,0.008224261,-0.001033703
2/25/2002,2002,2,25,1109.430054,21.34626,0.017975197,0.018796728
2/26/2002,2002,2,26,1109.380005,21.154758,-4.51124E-05,-0.00897122
2/27/2002,2002,2,27,1109.890015,21.096954,0.000459725,-0.002732435
2/28/2002,2002,2,28,1106.72998,21.078884,-0.00284716,-0.000856522
3/1/2002,2002,3,1,1131.780029,22.173658,0.022634292,0.051937
3/4/2002,2002,3,4,1153.839966,22.870987,0.019491364,0.031448532
3/5/2002,2002,3,5,1146.140015,22.791506,-0.006673327,-0.003475189
3/6/2002,2002,3,6,1162.77002,22.990217,0.014509575,0.008718643
3/7/2002,2002,3,7,1157.540039,22.661427,-0.004497864,-0.0143013
3/8/2002,2002,3,8,1164.310059,23.105848,0.005848627,0.019611342
3/11/2002,2002,3,11,1168.26001,23.246742,0.003392525,0.006097764
3/12/2002,2002,3,12,1165.579956,22.596394,-0.002294056,-0.027975877
3/13/2002,2002,3,13,1154.089966,22.437414,-0.009857745,-0.007035636
3/14/2002,2002,3,14,1153.040039,22.119459,-0.000909745,-0.014170751
3/15/2002,2002,3,15,1166.160034,22.578325,0.011378612,0.020744902
3/18/2002,2002,3,18,1165.550049,22.451866,-0.000523071,-0.005600903
3/19/2002,2002,3,19,1170.290039,22.484388,0.004066741,0.001448521
3/20/2002,2002,3,20,1151.849976,21.714802,-0.015756832,-0.034227572
3/21/2002,2002,3,21,1153.589966,22.170048,0.001510605,0.020964778
3/22/2002,2002,3,22,1148.699951,21.841257,-0.004238954,-0.014830414
3/25/2002,2002,3,25,1131.869995,21.40045,-0.014651307,-0.020182309
3/26/2002,2002,3,26,1138.48999,21.34626,0.005848724,-0.00253219
3/27/2002,2002,3,27,1144.579956,21.476328,0.005349161,0.006093245
3/28/2002,2002,3,28,1147.390015,21.79067,0.002455101,0.014636673
4/1/2002,2002,4,1,1146.540039,21.815964,-0.000740791,0.001160772
4/2/2002,2002,4,2,1136.76001,20.695894,-0.008530037,-0.051341761
4/3/2002,2002,4,3,1125.400024,20.352654,-0.009993302,-0.016584932
4/4/2002,2002,4,4,1126.339966,20.396008,0.000835207,0.00213014
4/5/2002,2002,4,5,1122.72998,20.186449,-0.003205059,-0.010274511
4/8/2002,2002,4,8,1125.290039,20.674221,0.002280209,0.024163338
4/9/2002,2002,4,9,1117.800049,19.825134,-0.006656053,-0.041069842
4/10/2002,2002,4,10,1130.469971,20.341806,0.011334694,0.026061463
4/11/2002,2002,4,11,1103.689941,19.796234,-0.023689289,-0.026820234
4/12/2002,2002,4,12,1111.01001,20.208126,0.00663236,0.020806584
4/15/2002,2002,4,15,1102.550049,20.121412,-0.007614658,-0.004291046
4/16/2002,2002,4,16,1128.369995,20.887396,0.023418389,0.038068104
4/17/2002,2002,4,17,1126.069946,20.46105,-0.002038382,-0.02041164
4/18/2002,2002,4,18,1124.469971,20.367109,-0.001420849,-0.004591211
4/19/2002,2002,4,19,1125.170044,20.666986,0.00062258,0.014723592
4/22/2002,2002,4,22,1107.829956,20.085281,-0.015411082,-0.028146581
4/23/2002,2002,4,23,1100.959961,19.507183,-0.006201308,-0.028782171
4/24/2002,2002,4,24,1093.140015,19.156719,-0.007102843,-0.017965895
4/25/2002,2002,4,25,1091.47998,19.413237,-0.001518593,0.013390498
4/26/2002,2002,4,26,1076.319946,18.607517,-0.013889429,-0.04150364
4/29/2002,2002,4,29,1065.449951,18.874889,-0.010099223,0.014369032
4/30/2002,2002,4,30,1076.920044,18.882113,0.010765492,0.000382731
5/1/2002,2002,5,1,1086.459961,19.059158,0.008858519,0.009376334
5/2/2002,2002,5,2,1084.560059,18.502733,-0.001748709,-0.029194627
5/3/2002,2002,5,3,1073.430054,17.906576,-0.01026223,-0.032219943
5/6/2002,2002,5,6,1052.670044,17.566933,-0.019339881,-0.018967501
5/7/2002,2002,5,7,1049.48999,17.874052,-0.003020941,0.01748279
5/8/2002,2002,5,8,1088.849976,19.861269,0.037503917,0.111178875
5/9/2002,2002,5,9,1073.01001,18.831535,-0.014547427,-0.051846335
5/10/2002,2002,5,10,1054.98999,18.083616,-0.016793897,-0.039716306
5/13/2002,2002,5,13,1074.560059,19.037485,0.018550004,0.052747692
5/14/2002,2002,5,14,1097.280029,19.828749,0.021143509,0.041563473
5/15/2002,2002,5,15,1091.069946,19.781778,-0.005659524,-0.002368833
5/16/2002,2002,5,16,1098.22998,20.139479,0.006562397,0.018082348
5/17/2002,2002,5,17,1106.589966,20.244257,0.007612236,0.005202617
5/20/2002,2002,5,20,1091.880005,19.51441,-0.013293055,-0.036052052
5/21/2002,2002,5,21,1079.880005,18.856825,-0.010990219,-0.033697406
5/22/2002,2002,5,22,1086.02002,19.398787,0.005685831,0.028740894
5/23/2002,2002,5,23,1097.079956,19.80707,0.010183915,0.021046831
5/24/2002,2002,5,24,1083.819946,19.243429,-0.01208664,-0.028456556
5/28/2002,2002,5,28,1074.550049,18.903788,-0.008552986,-0.017649713
5/29/2002,2002,5,29,1067.660034,18.806236,-0.006412,-0.005160447
5/30/2002,2002,5,30,1064.660034,19.019407,-0.002809883,0.011335123
5/31/2002,2002,5,31,1067.140015,18.394346,0.002329364,-0.032864379
6/3/2002,2002,6,3,1040.680054,17.855993,-0.02479521,-0.029267309
6/4/2002,2002,6,4,1040.689941,18.058327,9.50052E-06,0.011331434
6/5/2002,2002,6,5,1049.900024,18.665335,0.008849978,0.033613745
6/6/2002,2002,6,6,1029.150024,18.752048,-0.019763787,0.004645671
6/7/2002,2002,6,7,1027.530029,18.780949,-0.00157411,0.001541218
6/10/2002,2002,6,10,1030.73999,19.084452,0.003123958,0.016160153
6/11/2002,2002,6,11,1013.599976,18.994118,-0.016628844,-0.004733382
6/12/2002,2002,6,12,1020.26001,20.067211,0.006570673,0.056496069
6/13/2002,2002,6,13,1009.559998,19.59029,-0.010487534,-0.023766183
6/14/2002,2002,6,14,1007.27002,19.962435,-0.002268293,0.018996401
6/17/2002,2002,6,17,1036.170044,20.1178,0.028691437,0.007782868
6/18/2002,2002,6,18,1037.140015,20.229803,0.000936112,0.005567358
6/19/2002,2002,6,19,1019.98999,19.640875,-0.016535882,-0.0291119
6/20/2002,2002,6,20,1006.289978,19.546934,-0.013431516,-0.004782934
6/21/2002,2002,6,21,989.140015,18.889347,-0.017042764,-0.03364144
6/24/2002,2002,6,24,992.719971,19.568602,0.003619261,0.035959687
6/25/2002,2002,6,25,976.140015,19.131414,-0.016701544,-0.0223413
6/26/2002,2002,6,26,973.530029,19.55777,-0.002673782,0.02228565
6/27/2002,2002,6,27,990.640015,19.843203,0.017575201,0.014594353
6/28/2002,2002,6,28,989.820007,19.763716,-0.000827756,-0.004005755
7/1/2002,2002,7,1,968.650024,19.02664,-0.02138771,-0.037294404
7/2/2002,2002,7,2,948.090027,18.585836,-0.021225413,-0.023167727
7/3/2002,2002,7,3,953.98999,18.730364,0.006222999,0.007776244
7/5/2002,2002,7,5,989.030029,19.817915,0.036729986,0.058063527
7/8/2002,2002,7,8,976.97998,19.120581,-0.012183704,-0.035187052
7/9/2002,2002,7,9,952.830017,19.225357,-0.024718995,0.00547975
7/10/2002,2002,7,10,920.469971,18.874889,-0.033962035,-0.018229466
7/11/2002,2002,7,11,927.369995,19.116966,0.007496197,0.012825347
7/12/2002,2002,7,12,921.390015,18.737593,-0.006448322,-0.019844833
7/15/2002,2002,7,15,917.929993,18.71591,-0.00375522,-0.001157192
7/16/2002,2002,7,16,900.940002,18.517195,-0.018509027,-0.010617437
7/17/2002,2002,7,17,906.039978,18.788166,0.005660728,0.01463348
7/18/2002,2002,7,18,881.559998,18.466604,-0.027018653,-0.017115135
7/19/2002,2002,7,19,847.75,17.906576,-0.038352464,-0.030326529
7/22/2002,2002,7,22,819.849976,17.16589,-0.032910674,-0.04136391
7/23/2002,2002,7,23,797.700012,15.539981,-0.027017094,-0.094717431
7/24/2002,2002,7,24,843.429993,16.703411,0.057327291,0.074866887
7/25/2002,2002,7,25,838.679993,15.474949,-0.005631766,-0.073545577
7/26/2002,2002,7,26,852.840027,16.385456,0.016883715,0.05883748
7/29/2002,2002,7,29,898.960022,17.433256,0.054078131,0.063946954
7/30/2002,2002,7,30,902.780029,17.379059,0.004249362,-0.003108828
7/31/2002,2002,7,31,911.619995,17.335701,0.009791938,-0.002494842
8/1/2002,2002,8,1,884.659973,16.52998,-0.02957375,-0.046477555
8/2/2002,2002,8,2,864.23999,16.045824,-0.023082296,-0.02928957
8/5/2002,2002,8,5,834.599976,15.894068,-0.034296045,-0.009457663
8/6/2002,2002,8,6,859.570007,16.501083,0.029918562,0.038191292
8/7/2002,2002,8,7,876.77002,17.014141,0.02001002,0.031092383
8/8/2002,2002,8,8,905.460022,17.671721,0.03272238,0.038649027
8/9/2002,2002,8,9,908.640015,17.386288,0.003512019,-0.016151964
8/12/2002,2002,8,12,903.799988,17.512745,-0.005326672,0.007273375
8/13/2002,2002,8,13,884.210022,17.0033,-0.021675112,-0.029089957
8/14/2002,2002,8,14,919.619995,17.960772,0.040047016,0.056310951
8/15/2002,2002,8,15,930.25,17.98245,0.011559128,0.001206964
8/16/2002,2002,8,16,928.77002,18.065556,-0.001590949,0.004621506
8/19/2002,2002,8,19,950.700012,18.788166,0.023611865,0.039999322
8/20/2002,2002,8,20,937.429993,18.441311,-0.013958156,-0.018461355
8/21/2002,2002,8,21,949.359985,18.889347,0.012726275,0.024295236
8/22/2002,2002,8,22,962.700012,19.232584,0.0140516,0.01817093
8/23/2002,2002,8,23,940.859985,18.867659,-0.022686223,-0.018974309
8/26/2002,2002,8,26,947.950012,18.824306,0.007535688,-0.002297741
8/27/2002,2002,8,27,934.820007,18.369049,-0.013850947,-0.02418453
8/28/2002,2002,8,28,917.869995,17.841537,-0.018131846,-0.028717437
8/29/2002,2002,8,29,917.799988,18.27511,-7.62711E-05,0.024301326
8/30/2002,2002,8,30,916.070007,17.733147,-0.001884922,-0.0296558
9/3/2002,2002,9,3,878.02002,16.988846,-0.041536113,-0.041972302
9/4/2002,2002,9,4,893.400024,17.418804,0.017516689,0.025308252
9/5/2002,2002,9,5,879.150024,16.587788,-0.015950302,-0.047707983
